File,Procedure,WAApiList,WAApiFunc,MainTable,PrimaryAlias,JoinTables,JoinType,JoinCondition,JoinCardinality,CurrentColumns,HasSelectStar,HasAggregate,HasUnion,HasBlob,HasSensitiveData,BranchFilter,PermissionFilter,FrontendConsumers,Category,Decision,Risk
sql/API/APINEW/API_HoSoNhanVien.sql,API_PersonFull_T8_Log,API_PersonFull_T8_Log,View,HR_PersonLogTbl,WHERE,,,,NONE,"UserAutoID, PersonID, UserName, LogDate, BranchID, StatusID, Notes",NO,NO,NO,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,src/js/modules/hr/definitions/employee.js,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/APINEW/API_HoSoNhanVien.sql,API_PersonFull_T9_GiayTo,API_PersonFull_T9_GiayTo,View,HR_PersonGiayToTbl,WHERE,,,,NONE,"DocumentID, PersonID, LoaiGiayTo, TuNgay, DenNgay, Notes",NO,NO,NO,NO,YES,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,src/js/modules/hr/definitions/employee.js,SIMPLE_SINGLE_TABLE,KEEP_EXPLICIT,HIGH
sql/API/APINEW/API_HR_BangThamSo_Lookup.sql,API_HR_BangThamSo_Lookup,HR_BangThamSoTbl,View,HR_BangThamSoTbl,WHERE,,,,NONE,"RTRIM(PeriodID) AS [PeriodID], RTRIM(LoaiBaoHiem) AS [LoaiBaoHiem], CONCAT(PeriodID, '_', LoaiBaoHiem) AS [KeyID]",NO,YES,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,LOOKUP,EXCLUDE_PHASE2,HIGH
sql/API/APINEW/API_HR_DropdownShifts.sql,API_HR_DropdownShifts,API_HR_DropdownShifts,View,HR_ShiftListTbl,ORDER,,,,NONE,"ShiftID, ShiftName",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,LOOKUP,EXCLUDE_PHASE2,LOW
sql/API/APINEW/API_KinhPhiCongDoan.sql,API_Calculate_MucDong_CongDoan,API_Calculate_MucDong_CongDoan,View,HR_PersonView,PV,HR_BaoHiemChiTietTbl|HR_HopDongTbl,LEFT JOIN,PV.PersonID = BHCT.PersonID | PV.PersonID = HD.PersonID,CHUA_XAC_MINH_DB,"PV.PersonID, PV.PersonName, BHCT.MucDong, ISNULL(HD.ChucDanhChuyenMonHD, PV.ChucDanhChuyenMon) AS ChucDanhChuyenMon, PV.BranchID, CAST(ISNULL(BHCT.MucDong, 0) * 0.02 AS DECIMAL(18,2)) AS KinhPhiNopCongDoanVN, CAST(ISNULL(BHCT.MucDong, 0) * 0.02 * 0.25 AS DECIMAL(18,2)) AS CongDoanVN, CAST(ISNULL(BHCT.MucDong, 0) * 0.02 * 0.75 AS DECIMAL(18,2)) AS CongDoanCTY",NO,NO,NO,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,,BUSINESS_ACTION,EXCLUDE_PHASE2,HIGH
sql/API/APINEW/API_KinhPhiCongDoan.sql,API_KinhPhiCongDoan,WA_KinhPhiCongDoanFrm,View,HR_KinhPhiCongDoanTbl,KP,HR_PersonView,LEFT JOIN,KP.PersonID = P.PersonID,CHUA_XAC_MINH_DB,"KP.[UserAutoID], KP.[PersonID], KP.[PersonName], KP.[ChucDanhChuyenMon], KP.[MucDong], KP.[KinhPhiNopCongDoanVN], KP.[CongDoanVN], KP.[CongDoanCTY], P.BranchID",NO,NO,NO,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,,JOINED_MASTER,REWRITE_SAFE_JOIN,HIGH
sql/API/APINEW/API_LuongKhoan.sql,API_LuongKhoan,WA_LuongKhoanFrm,View,HR_LuongKhoanTbl,L,HR_PersonTbl,LEFT JOIN,L.PersonID = P.PersonID,CHUA_XAC_MINH_DB,"L.UserAutoID, L.PersonID, P.PersonName, L.TuNgay, L.DenNgay, L.SoTienKhoan, L.GhiChu",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,JOINED_MASTER,REWRITE_SAFE_JOIN,HIGH
sql/API/APINEW/API_NguoiDungFrm.sql,API_NguoiDungFrm,WA_NguoiDungFrm,View,SY_User,U,SY_UserGroup|CF_BranchTbl,LEFT JOIN,U.UserGroupID = G.UserGroupID | U.BranchID = B.BranchID,CHUA_XAC_MINH_DB,"U.*, G.UserGroupName, B.BranchName",YES,NO,NO,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,,JOINED_MASTER,REWRITE_SAFE_JOIN,HIGH
sql/API/APINEW/API_NguoiDungNhomFrm.sql,API_NguoiDungNhomFrm,WA_NguoiDungNhomFrm,View,SY_User,U,,,,NONE,"G.UserGroupID, G.UserGroupName, G.IsDisable, (SELECT COUNT(*)",NO,YES,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,AGGREGATE,EXCLUDE_PHASE2,HIGH
sql/API/APINEW/API_Payroll_Detail.sql,API_Payroll_Detail,API_Payroll_Detail,View,HR_PayrollDetailTbl,WHERE,,,,NONE,"UserAutoID, DocumentID, Code, Mota, SoTien, Notes",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/payroll.js,BUSINESS_ACTION,EXCLUDE_PHASE2,LOW
sql/API/APINEW/API_Payroll.sql,API_Payroll,WA_PayrollFrm,View,HR_PayrollTbl,PAY,HR_PersonTbl,LEFT JOIN,PAY.PersonID = P.PersonID,CHUA_XAC_MINH_DB,"PAY.DocumentID, PAY.DocumentDate, PAY.PeriodID, PAY.PersonID, PAY.PersonName, PAY.LuongCoBan, PAY.LuongTong, PAY.TienBuTru, PAY.SoNguoiPhuThuoc, PAY.MucDong, PAY.TongLuong, PAY.IsBH, PAY.IsHuuTri, P.PhongBan",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/payroll.js,BUSINESS_ACTION,EXCLUDE_PHASE2,HIGH
sql/API/APINEW/API_QuanLyNghiLe.sql,API_QuanLyNghiLe,WA_QuanLyNghiLeFrm,View,HR_HolidayTbl,WHERE,,,,NONE,"HolidayID, HolidayDate, HolidayName, SoCong",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/APINEW/API_QuanLyNghiPhepNam_ChiTiet.sql,API_QuanLyNghiPhepNam_ChiTiet,API_QuanLyNghiPhepNam_ChiTiet,View,HR_PersonNghiPhepTbl,N,,,,NONE,"N.UserAutoID, N.PersonID, N.Nam, ISNULL(N.SoNgay, 0) AS SoNgay, N.GhiChu, ISNULL(N.PhepThamNien, 0) AS PhepThamNien, ISNULL(N.SoNgayDaSuDung, 0) AS SoNgayDaSuDung, ISNULL(N.SoNgayConLai, 0) AS SoNgayConLai, ISNULL(N.PhepTonNamTruoc, 0) AS PhepTonNamTruoc, ISNULL(N.SoNgayPhepTet, 0) AS SoNgayPhepTet, ISNULL(N.SoNgayPhepOm, 0) AS SoNgayPhepOm, N.NgayCapNhat",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/leave.js,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/APINEW/API_QuanLyNghiPhepNam.sql,API_QuanLyNghiPhepNam,WA_QuanLyNghiPhepNamFrm,View,HR_PersonTbl,P,,,,NONE,"P.PersonID, P.PersonName, P.PhongBan, P.TitleName, P.ChucDanhChuyenMon, P.NgaySinh, P.CMND, P.DiaChiThuongTru, P.NgayVaoLam, P.BranchID, P.NgayHopDong, P.NationName, P.SoHopDong, P.DienThoai",NO,NO,NO,NO,YES,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,src/js/modules/hr/definitions/leave.js,SIMPLE_SINGLE_TABLE,KEEP_EXPLICIT,HIGH
sql/API/APINEW/API_QuanLyUngVien_ChungChi.sql,API_QuanLyUngVien_ChungChi,API_QuanLyUngVien_ChungChi,View,HR_UngVienChungChiTbl,WHERE,,,,NONE,"UserAutoID, CandidateID, TenChungChi, ToChucCap, NgayCap",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/employee.js,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/APINEW/API_QuanLyUngVien_HocVan.sql,API_QuanLyUngVien_HocVan,API_QuanLyUngVien_HocVan,View,HR_UngVienHocVanTbl,WHERE,,,,NONE,"UserAutoID, CandidateID, TruongDaoTao, ChuyenNganh, TuNam, DenNam, BangCap",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/employee.js,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/APINEW/API_QuanLyUngVien_KinhNghiem.sql,API_QuanLyUngVien_KinhNghiem,API_QuanLyUngVien_KinhNghiem,View,HR_UngVienKinhNghiemTbl,WHERE,,,,NONE,"UserAutoID, CandidateID, CongTyCu, ViTriCongTac, TuThangNam, DenThangNam, MoTaCongViec",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/employee.js,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/APINEW/API_QuanLyUngVien_PhongVan.sql,API_QuanLyUngVien_PhongVan,API_QuanLyUngVien_PhongVan,View,HR_UngVienPhongVanTbl,WHERE,,,,NONE,"UserAutoID, CandidateID, VongPhongVan, NgayPhongVan, NguoiPhongVan, KetQuaVong, NhanXetChiTiet",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/employee.js,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/APINEW/API_QuanLyUngVien.sql,API_QuanLyUngVien,WA_DanhSachUngVienFrm,View,HR_UngVienTbl,WHERE,,,,NONE,"CandidateID, FullName, NgaySinh, GioiTinh, SoCCCD, NgayCap, NoiCap, TinhTrangHonNhan, SoDienThoai, Email, DiaChiThuongTru, DiaChiHienTai, LinkedIn, ViTriUngTuyen, PhongBan, NguonUngTuyen, NgayUngTuyen, MucLuongMongMuon, NgayCoTheDiLam, KyNangChuyenMon, KyNangMem, NgoaiNgu, TinHoc, TrangThaiHR, DiemDanhGia, NhanXetHR, NguoiPhuTrach, KetQuaCuoiCung, MucLuongDeXuat, NgayOnboard, GhiChuChung, UserCreate, DateCreate",NO,NO,NO,NO,YES,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/employee.js,SIMPLE_SINGLE_TABLE,KEEP_EXPLICIT,HIGH
sql/API/APINEW/API_UngVienAttach.sql,API_CandidateAttach_SaveAvatar,,,HR_CandidateAttachTbl,WHERE,,,,NONE,"-1 AS code, N'Lỗi: Không tìm thấy mã ứng viên!' AS msg; RETURN; END IF @FileType = 1 BEGIN DECLARE @ExistingID VARCHAR(50); SELECT TOP 1 @ExistingID = UserAutoID",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,ATTACHMENT,EXCLUDE_PHASE2,LOW
sql/API/APINEW/API_XuLyChamCongHangNgay.sql,API_XuLyChamCongHangNgay,WA_TimeSheetDayFrm,View,HR_TimeSheetDayTbl,ORDER,HR_PersonView,LEFT JOIN,T.PersonID = P.PersonID,CHUA_XAC_MINH_DB,TOP 1 @PeriodID = PeriodID,NO,NO,NO,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,,BUSINESS_ACTION,EXCLUDE_PHASE2,HIGH
sql/API/APINEW/TinhBHStp.sql,TinhBHStp,WA_BaoHiemFrm_Calculate,View,HR_BangThamSoTbl,WHERE,,,,NONE,"TOP 1 @BHXHNLD = ISNULL(BHXHNLD, 8.0), @BHXHCTY = ISNULL(BHXHCTY, 17.5), @BHYTNLD = ISNULL(BHYTNLD, 1.5), @BHYTCTY = ISNULL(BHYTCTY, 3.0), @BHTNNLD = ISNULL(BHTNNLD, 1.0), @BHTNCTY = ISNULL(BHTNCTY, 1.0)",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,BUSINESS_ACTION,EXCLUDE_PHASE2,LOW
sql/API/APINEW/WA_BaoHiem_PersonLookup.sql,WA_BaoHiem_PersonLookup,WA_BaoHiemFrm_PersonID,View,HR_BaoHiemTbl,WHERE,HR_BaoHiemTbl,INNER JOIN,H.DocumentID = CT.DocumentID,CHUA_XAC_MINH_DB,"TOP 1 @BranchID = CASE WHEN @BranchID = '' THEN ISNULL(BranchID, '') ELSE @BranchID END, @LoaiBaoHiem = CASE WHEN @LoaiBaoHiem = '' THEN ISNULL(LoaiBaoHiem, '') ELSE @LoaiBaoHiem END",NO,NO,NO,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,,BUSINESS_ACTION,EXCLUDE_PHASE2,HIGH
sql/API/APINEW/WA_BaoHiemFrm_Save.sql,WA_BaoHiemFrm_Save,WA_BaoHiemFrm,Save,,,,,,NONE,,NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,BUSINESS_ACTION,EXCLUDE_PHASE2,LOW
sql/API/Combined_API.sql,API_BangChamCongTongHop,WA_TimeSheetFrm,View,HR_TimeSheetTbl,t,HR_PersonTbl,LEFT JOIN,t.PersonID = p.PersonID,CHUA_XAC_MINH_DB,"t.PeriodID, t.PersonID, p.PersonName, p.PhongBan, t.DocumentDate, t.SoNgayThang, t.SoNgayDiLam, t.SoNgayLe, t.TangCa, t.SoNgayCongTac, t.CongPhep, t.NghiPhep, t.NghiKhongPhep, t.GhiChu",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,JOINED_MASTER,REWRITE_SAFE_JOIN,HIGH
sql/API/Combined_API.sql,API_BangPhuCap,WA_BangPhuCapFrm,View,HR_BangPhuCapTbl,WHERE,,,,NONE,"MaPhuCap, TenPhuCap, NhomPhuCap, TienPhuCapNgay, TienPhuCapThang, GhiChu, DVT, UserCreate, UserUpdate, DateUpdate, DateCreate",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/payroll.js,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_BangPhuCap_Detail,API_BangPhuCap_Detail,View,HR_PersonAllowanceTbl,A,HR_PersonTbl,LEFT JOIN,A.PersonID = P.PersonID,CHUA_XAC_MINH_DB,"A.UserAutoID, A.MaPhuCap, A.PersonID, P.PersonName, P.PhongBan, P.TitleName, A.GhiChu, A.NoiDungPhuCap",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/payroll.js,JOINED_MASTER,REWRITE_SAFE_JOIN,HIGH
sql/API/Combined_API.sql,API_BangThamSo,WA_BangThamSoFrm,View,HR_BangThamSoTbl,WHERE,,,,NONE,"PeriodID AS [PeriodID], LoaiBaoHiem AS [LoaiBaoHiem], CONCAT(PeriodID, '_', LoaiBaoHiem) AS [KeyID], UserAutoID AS [UserAutoID], BHXHNLD AS [BHXHNLD], BHXHCTY AS [BHXHCTY], BHYTNLD AS [BHYTNLD], BHYTCTY AS [BHYTCTY], BHTNNLD AS [BHTNNLD], BHTNCTY AS [BHTNCTY]",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_BangThueTNCN,WA_BangThueTNCNFrm,View,HR_BangThueTNCNTbl,ORDER,,,,NONE,"Bac, Tu, Den, ThueSuat",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/config/Phase2MigrationRegistry.js,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_BaoCaoChamCong,,,HR_TimeSheetTbl,t,HR_PersonTbl,LEFT JOIN,t.PersonID = p.PersonID,CHUA_XAC_MINH_DB,"t.PeriodID, t.PersonID, p.PersonName, p.PhongBan, t.DocumentDate, t.SoNgayThang, t.SoNgayDiLam, t.SoNgayLe, t.TangCa, t.SoNgayCongTac, t.CongPhep, t.NghiPhep, t.NghiKhongPhep, t.GhiChu",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,REPORT,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,API_BaoCaoChamCongChiTiet,WA_TimeSheetCTReport,View,HR_TimeSheetDayTbl,ORDER,HR_PersonTbl,LEFT JOIN,T.PersonID = P.PersonID,CHUA_XAC_MINH_DB,TOP 1 @PeriodID = PeriodID,NO,NO,NO,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,,REPORT,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,API_BaoCaoChamCongTongHop,WA_TimeSheetReport|WA_TimeSheetTH2Report,View|View,HR_TimeSheetTbl,ORDER,HR_NghiPhepDetailTbl|HR_HolidayTbl|CTE_TongNghi|CTE_CongLe|HR_HinhThucNghiListTbl|HR_TimeSheetDayTbl|NghiPhep|HR_PersonTbl|HR_DepartmentListTbl|HR_PersonNghiPhepTbl|CongLe|LuongKhoan|CongDiLamHopLe|CongNghiCoLuong|CongNghiHieuHy|CongNghiPhepBuLe|CongNghiKhongPhep,INNER JOIN|LEFT JOIN,M.DocumentID = DT.DocumentID | CAST(H.HolidayDate AS DATE) BETWEEN @FromDate AND @ToDate | NP.PersonID = TS.PersonID | CL.PersonID = TS.PersonID | M.DocumentID = DT.DocumentID | HTN.HinhThucNghi = NP.HinhThucNghiThucTe | PE.PersonID = D.PersonID AND CAST(D.Ngay AS DATE) = F.Ngay AND D.PeriodID = @PeriodID | PE.PersonID = NP.PersonID AND NP.Ngay = F.Ngay | CAST(H.HolidayDate AS DATE) = F.Ngay | CAST(H.HolidayDate AS DATE) BETWEEN @FromDate AND @ToDate | TS.PersonID = P.PersonID | P.PhongBan = DP.PhongBan | TS.PersonID = D.PersonID AND CAST(D.Ngay AS DATE) = N.Ngay AND D.PeriodID = TS.PeriodID | TS.PersonID = NP.PersonID AND NP.Ngay = N.Ngay | CAST(H.HolidayDate AS DATE) = N.Ngay | TS.PersonID = NPYear.PersonID AND NPYear.Nam = YEAR(@FromDate) | CL.PersonID = TS.PersonID AND CL.PeriodID = TS.PeriodID | LK.PersonID = TS.PersonID | CDL.PersonID = TS.PersonID | CNL.PersonID = TS.PersonID | CHH.PersonID = TS.PersonID | CBL.PersonID = TS.PersonID | CKP.PersonID = TS.PersonID,CHUA_XAC_MINH_DB,TOP 1 @PeriodID = PeriodID,NO,YES,YES,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,,REPORT,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,API_BaoCaoLuong,WA_BaoCaoLuongReport,View,HR_TimeSheetTbl,ORDER,HR_HolidayTbl|HR_PersonTbl|#ChamCongGom|#DetailPivot,LEFT JOIN,CAST(H.HolidayDate AS DATE) = CAST(TS.DocumentDate AS DATE) | P.PersonID = PR.PersonID | CC.PersonID = PR.PersonID AND CC.PeriodID = PR.PeriodID | DV.DocumentID = PR.DocumentID,CHUA_XAC_MINH_DB,TOP 1 @PeriodID = PeriodID,NO,YES,NO,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,,REPORT,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,API_BaoCaoNghiPhepReportStp,WA_BaoCaoNghiPhepReport,View,HR_TimeSheetTbl,ORDER,HR_NghiPhepDetailTbl|HR_PersonNghiPhepTbl|MonthlyLeave_CTE,INNER JOIN|LEFT JOIN,M.DocumentID = DT.DocumentID | PE.PersonID = p.PersonID AND p.Nam = @NamBC | PE.PersonID = m.PersonID,CHUA_XAC_MINH_DB,TOP 1 @PeriodID = PeriodID,NO,YES,NO,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,,REPORT,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,API_BaoCaoNhanSuReportStp,WA_BaoCaoNhanSuReport,View,HR_PersonTbl,WHERE,HR_BaoHiemTbl|HR_PersonStatusTbl,INNER JOIN|LEFT JOIN,BH.DocumentID = CT.DocumentID | PS.PersonStatus = P.PersonStatus | BH.DocumentID = CT.DocumentID | BH.DocumentID = CT.DocumentID,CHUA_XAC_MINH_DB,@SoLuongTang = COUNT(1),NO,YES,NO,NO,YES,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,,REPORT,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,API_BaoHiem,WA_BaoHiemFrm,View,HR_BaoHiemTbl,BH,,,,NONE,"BH.DocumentID, BH.DocumentDate, BH.Notes, BH.PeriodID, BH.LoaiBaoHiem, BH.BranchID, CONCAT(BH.PeriodID, '_', BH.LoaiBaoHiem) AS PeriodKeyID, BH.UserCreate, BH.UserUpdate, BH.DateUpdate, BH.DateCreate",NO,NO,NO,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,src/js/modules/hr/definitions/payroll.js,BUSINESS_ACTION,EXCLUDE_PHASE2,LOW
sql/API/Combined_API.sql,API_BaoHiem_Detail,API_BaoHiem_Detail,View,HR_BaoHiemChiTietTbl,CT,HR_PersonTbl|HR_HopDongTbl,LEFT JOIN,CT.PersonID = P.PersonID | CT.PersonID = H.PersonID,CHUA_XAC_MINH_DB,"CT.UserAutoID, CT.DocumentID, CT.PersonID, P.PersonName, P.PhongBan, P.TitleName, ISNULL(H.ChucDanhChuyenMonHD, P.ChucDanhChuyenMon) AS ChucDanhChuyenMon, CT.MucDong, CT.MucDongBHXHNLD, CT.MucDongBHXHNSDLD, CT.MucDongBHYTNLD, CT.MucDongBHYTNSDLD, CT.MucDongBHTNNLD, CT.MucDongBHTNNSDLD, CT.GhiChu",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/payroll.js,BUSINESS_ACTION,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,API_BaoHiem_PersonLookup,WA_BaoHiemFrm_PersonID,View,HR_PersonTbl,P,HR_BaoHiemTbl,INNER JOIN,H.DocumentID = CT.DocumentID,CHUA_XAC_MINH_DB,"P.PersonID, P.PersonName, P.PhongBan, ISNULL(BH.MucDong, 0) AS MucDong, CASE WHEN BH.PersonID IS NOT NULL THEN N'!!! ÄÃƒ CÃ“ BH Táº I Ká»²: ' + CAST(BH.PeriodID AS VARCHAR) + N' (Chá»©ng tá»«: ' + BH.DocumentID + ')' ELSE '' END AS CanhBao",NO,YES,NO,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,,BUSINESS_ACTION,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,API_CaLamViec,WA_CaLamViecFrm,View,HR_SapCaTbl,WHERE,,,,NONE,"SapCaID, TenBangCa, TuNgay, DenNgay, Thu2, Thu3, Thu4, Thu5, Thu6, Thu7, ChuNhat, ShiftIDThu2, ShiftIDThu3, ShiftIDThu4, ShiftIDThu5, ShiftIDThu6, ShiftIDThu7, ShiftIDChuNhat",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/attendance.js,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_CaLamViec_ChiTiet,API_CaLamViec_ChiTiet,View,HR_SapCaChiTietTbl,CT,HR_PersonTbl|HR_ShiftListTbl,LEFT JOIN,P.PersonID = CT.PersonID | SL.ShiftID = CT.ShiftID,CHUA_XAC_MINH_DB,"CT.UserAutoID, CT.SapCaID, CT.PersonID, P.PersonName, P.PhongBan, CONVERT(NVARCHAR(10), CT.NgayLamViec, 103) AS NgayLamViec, CT.ShiftID, SL.ShiftName, CT.TrangThaiThucTe, CT.GhiChu",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/attendance.js,JOINED_MASTER,REWRITE_SAFE_JOIN,HIGH
sql/API/Combined_API.sql,API_CaLamViec_NhanVien,API_CaLamViec_NhanVien,View,HR_SapCaNhanVienTbl,NV,HR_PersonTbl,LEFT JOIN,P.PersonID = NV.PersonID,CHUA_XAC_MINH_DB,"NV.UserAutoID, NV.SapCaID, NV.PersonID, P.PersonName, P.PhongBan, P.BranchID, NV.GhiChu",NO,NO,NO,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,src/js/modules/hr/definitions/attendance.js,JOINED_MASTER,REWRITE_SAFE_JOIN,HIGH
sql/API/Combined_API.sql,API_Calculate_MucDong_CongDoan,API_Calculate_MucDong_CongDoan,View,HR_PersonView,PV,HR_BaoHiemChiTietTbl|HR_HopDongTbl,LEFT JOIN,PV.PersonID = BHCT.PersonID | PV.PersonID = HD.PersonID,CHUA_XAC_MINH_DB,"PV.PersonID, PV.PersonName, BHCT.MucDong, ISNULL(HD.ChucDanhChuyenMonHD, PV.ChucDanhChuyenMon) AS ChucDanhChuyenMon, PV.BranchID, CAST(ISNULL(BHCT.MucDong, 0) * 0.02 AS DECIMAL(18,2)) AS KinhPhiNopCongDoanVN, CAST(ISNULL(BHCT.MucDong, 0) * 0.02 * 0.25 AS DECIMAL(18,2)) AS CongDoanVN, CAST(ISNULL(BHCT.MucDong, 0) * 0.02 * 0.75 AS DECIMAL(18,2)) AS CongDoanCTY",NO,NO,NO,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,,BUSINESS_ACTION,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,API_CandidateAttach_SaveAvatar,,,HR_CandidateAttachTbl,WHERE,,,,NONE,"-1 AS code, N'Lá»—i: KhÃ´ng tÃ¬m tháº¥y mÃ£ á»©ng viÃªn!' AS msg; RETURN; END IF @FileType = 1 BEGIN DECLARE @ExistingID VARCHAR(50); SELECT TOP 1 @ExistingID = UserAutoID",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,ATTACHMENT,EXCLUDE_PHASE2,LOW
sql/API/Combined_API.sql,API_ComboFormatID,,,#TempFormat,WHERE,,,,NONE,"* INTO #TempFormat FROM ( VALUES ('t', N'VÄƒn báº£n (Text)'), ('n', N'Sá»‘ (Number)'), ('dt', N'NgÃ y (Date)'), ('sw', N'Báº­t/Táº¯t (Switch)'), ('sl', N'Danh sÃ¡ch chá»n (Select)') ) AS FormatList(MaDinhDang, TenDinhDang) SELECT MaDinhDang, TenDinhDang",YES,NO,NO,YES,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,ATTACHMENT,BLOCKED,CRITICAL
